nom	id	theme
<Agenda>.Affiche	1000022880	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.AffichePériodePrécédente	1000022878	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.AffichePériodeSuivante	1000022896	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.AjouteRendezVous	1000022894	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.ChangeMode	1000022879	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.CouleurFond	1000022895	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.DateVisible	1000022915	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.HeureAffichée	1000022892	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.HeureOuvrable	1000022916	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.InfoXY	1000022889	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.ListeRendezVous	1000022886	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.Mode	1000022885	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.PlageSélectionnée	1000022883	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.Position	1000022897	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.SelectMoins	1000022882	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.SelectPlus	1000022881	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.SupprimeRendezVous	1000022877	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.SupprimeTout	1000022898	gestion des champs Agenda (syntaxe préfixée)
<Agenda>.VersiCalendar	1000022899	gestion des champs Agenda (syntaxe préfixée)
<Arbre>.Affiche	1000023421	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.Ajoute	1000023422	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.Cherche	1000023423	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.CopieElément	1000023424	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.DéplaceElément	1000023755	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.Déroule	1000023756	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.DérouleTout	1000023757	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.Enroule	1000023758	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.EnrouleTout	1000023759	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.EtatElément	1000023878	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.InfoXY	1000023760	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.Insère	1000023761	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.ListeFils	1000023762	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.Modifie	1000023763	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.Position	1000023764	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.RécupèreFils	1000023765	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.RécupèreIdentifiant	1000023766	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.Select	1000023767	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.SelectMoins	1000023768	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.SelectOccurrence	1000023769	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.SelectPlus	1000023770	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.Supprime	1000023771	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.SupprimeFils	1000023772	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.SupprimeTout	1000023773	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.Trie	1000023774	gestion des champs Arbre (syntaxe préfixée)
<Arbre>.TypeElément	1000023775	gestion des champs Arbre (syntaxe préfixée)
<Bandeau défilant>.ArrêteDéfilement	1000022628	Bandeau défilant (syntaxe préfixée)
<Bandeau défilant>.Dernier	1000022630	Bandeau défilant (syntaxe préfixée)
<Bandeau défilant>.LanceDéfilement	1000022631	Bandeau défilant (syntaxe préfixée)
<Bandeau défilant>.Précédent	1000022627	Bandeau défilant (syntaxe préfixée)
<Bandeau défilant>.Premier	1000022629	Bandeau défilant (syntaxe préfixée)
<Bandeau défilant>.Suivant	1000022626	Bandeau défilant (syntaxe préfixée)
<Barre d'outils>.Attache	3020006	gestion des champs Barre d'outils (syntaxe préfixée)
<Barre d'outils>.Détache	3020008	gestion des champs Barre d'outils (syntaxe préfixée)
<Barre d'outils>.Position	3020007	gestion des champs Barre d'outils (syntaxe préfixée)
<btlePériphérique>.EtatConnexion	1000022202	BTLE (syntaxe objet)
<Calendrier>.Position	1000017361	Calendrier (syntaxe préfixée)
<Calendrier>.Select	1000017385	Calendrier (syntaxe préfixée)
<Calendrier>.SelectMoins	1000017363	Calendrier (syntaxe préfixée)
<Calendrier>.SelectOccurrence	1000017362	Calendrier (syntaxe préfixée)
<Calendrier>.SelectPlus	1000017343	Calendrier (syntaxe préfixée)
<Caméra>.Affiche	1000022380	Caméra/Vidéo (syntaxe préfixée)
<Caméra>.Arrête	1000022381	Caméra/Vidéo (syntaxe préfixée)
<Caméra>.ArrêteDécodage	1000022474	Caméra/Vidéo (syntaxe préfixée)
<Caméra>.Capture	1000022382	Caméra/Vidéo (syntaxe préfixée)
<Caméra>.ChangeDriver	1000022378	Caméra/Vidéo (syntaxe préfixée)
<Caméra>.Configure	1000022379	Caméra/Vidéo (syntaxe préfixée)
<Caméra>.DémarreDécodage	1000022475	Caméra/Vidéo (syntaxe préfixée)
<Caméra>.Etat	1000022476	Caméra/Vidéo (syntaxe préfixée)
<Captcha>.Affiche	1000019493	Captcha (syntaxe préfixée)
<Captcha>.Vérifie	1000019567	Captcha (syntaxe préfixée)
<Carte>.AffichePosition	1000022394	gestion du champ Carte (syntaxe préfixée)
<Carte>.AjouteItinéraire	1000022420	gestion du champ Carte (syntaxe préfixée)
<Carte>.AjouteMarqueur	1000022422	gestion du champ Carte (syntaxe préfixée)
<Carte>.DistanceItinéraire	1000022431	gestion du champ Carte (syntaxe préfixée)
<Carte>.ExécuteJS	1000022384	gestion du champ Carte (syntaxe préfixée)
<Carte>.FinDéplacement	1000022437	gestion du champ Carte (syntaxe préfixée)
<Carte>.InfoPosition	1000022447	gestion du champ Carte (syntaxe préfixée)
<Carte>.InfoXY	1000022448	gestion du champ Carte (syntaxe préfixée)
<Carte>.ModifieMarqueur	1000022383	gestion du champ Carte (syntaxe préfixée)
<Carte>.RécupèreImage	1000022462	gestion du champ Carte (syntaxe préfixée)
<Carte>.RécupèreObjetJS	1000022385	gestion du champ Carte (syntaxe préfixée)
<Carte>.RécupèrePosition	1000022463	gestion du champ Carte (syntaxe préfixée)
<Carte>.SuitDéplacement	1000022464	gestion du champ Carte (syntaxe préfixée)
<Carte>.SupprimeItinéraire	1000022465	gestion du champ Carte (syntaxe préfixée)
<Carte>.SupprimeMarqueur	1000022466	gestion du champ Carte (syntaxe préfixée)
<Carte>.SupprimeTout	1000022472	gestion du champ Carte (syntaxe préfixée)
<Cellule>.AfficheDialogue	1000021652	gestion des pages (syntaxe préfixée)
<Cellule>.FermeDialogue	1000021653	gestion des pages (syntaxe préfixée)
<Champ Html>.ExécuteJS	1000024372	
<Chemin de navigation>.AjouteLien	3083034	gestion des chemins de navigation (syntaxe préfixée)
<Chemin de navigation>.InsèreLien	3083035	gestion des chemins de navigation (syntaxe préfixée)
<Chemin de navigation>.ModifieLien	3083036	gestion des chemins de navigation (syntaxe préfixée)
<Chemin de navigation>.SupprimeLien	3083037	gestion des chemins de navigation (syntaxe préfixée)
<Chemin de navigation>.SupprimeTout	3083038	gestion des chemins de navigation (syntaxe préfixée)
<Chrono>.Début	1000023788	gestion des Dates et des Heures (syntaxe préfixée)
<Chrono>.Fin	1000023789	gestion des Dates et des Heures (syntaxe préfixée)
<Chrono>.Pause	1000023790	gestion des Dates et des Heures (syntaxe préfixée)
<Chrono>.RAZ	1000023791	gestion des Dates et des Heures (syntaxe préfixée)
<Chrono>.Reprend	1000023792	gestion des Dates et des Heures (syntaxe préfixée)
<Colonne Table hiérarchique>.ChercheFils	1000021901	gestion des champs Table hiérarchique (syntaxe préfixée)
<Combo>.Ferme	3026004	manipulation des champs Combo (syntaxe préfixée)
<Combo>.Ouvre	3026005	manipulation des champs Combo (syntaxe préfixée)
<Connexion>.InfoBlocage	1000022774	
<Éditeur d'images>.Crée	1000023430	gestion du champ Editeur d'images et des variables WDPic (syntaxe préfixée)
<Éditeur d'images>.Ferme	1000023431	gestion du champ Editeur d'images et des variables WDPic (syntaxe préfixée)
<Éditeur d'images>.Ouvre	1000023432	gestion du champ Editeur d'images et des variables WDPic (syntaxe préfixée)
<Éditeur d'images>.Sauve	1000023433	gestion du champ Editeur d'images et des variables WDPic (syntaxe préfixée)
<EmailSessionIMAP>.RécupèreTout	1000022308	gestion des emails (syntaxe préfixée)
<Etat>.Imprime	1000024554	impression (syntaxe préfixée)
<Fenêtre>.DepuisSource	1000021388	liaison (syntaxe préfixée)
<Fenêtre>.Iconise	1000023884	gestion des fenêtres (syntaxe préfixée)
<Fenêtre>.ImageFenêtre	1000023885	gestion des fenêtres (syntaxe préfixée)
<Fenêtre>.Maximise	1000023886	gestion des fenêtres (syntaxe préfixée)
<Fenêtre>.MDIOuvre	3052007	MDI (syntaxe préfixée)
<Fenêtre>.OuvreFenêtreMobile	1000023887	gestion des fenêtres (syntaxe préfixée)
<Fenêtre>.Repeint	1000023634	gestion des fenêtres (syntaxe préfixée)
<Fenêtre>.Restaure	1000023888	gestion des fenêtres (syntaxe préfixée)
<Fenêtre/Page>.DepuisFichier	1000021387	liaison (syntaxe objet)
<Fenêtre/Page>.VersFichier	1000021385	liaison (syntaxe objet)
<Fenêtre/Page>.VersSource	1000021386	liaison (syntaxe objet)
<Graphe>.AjouteDonnée	1000023533	gestion des graphes (syntaxe préfixée)
<Graphe>.AjouteDonnéeTemporelle	1000024162	gestion des graphes (syntaxe préfixée)
<Graphe>.AxePosition	1000023563	gestion des graphes (syntaxe préfixée)
<Graphe>.AxeVisible	1000023564	gestion des graphes (syntaxe préfixée)
<Graphe>.BourseAjouteDonnée	1000023565	gestion des graphes (syntaxe préfixée)
<Graphe>.BourseRécupèreDonnée	1000023566	gestion des graphes (syntaxe préfixée)
<Graphe>.Bulle	1000024163	gestion des graphes (syntaxe préfixée)
<Graphe>.ChargeParamètre	1000023568	gestion des graphes (syntaxe préfixée)
<Graphe>.Couleur	1000024164	gestion des graphes (syntaxe préfixée)
<Graphe>.CouleurBarre	1000023569	gestion des graphes (syntaxe préfixée)
<Graphe>.CouleurCatégorie	1000023570	gestion des graphes (syntaxe préfixée)
<Graphe>.CouleurPoint	1000023571	gestion des graphes (syntaxe préfixée)
<Graphe>.CouleurSérie	1000023599	gestion des graphes (syntaxe préfixée)
<Graphe>.Dégradé	1000024061	gestion des graphes (syntaxe préfixée)
<Graphe>.Dessine	1000024062	gestion des graphes (syntaxe préfixée)
<Graphe>.DonutPourcentageTrou	1000024069	gestion des graphes (syntaxe préfixée)
<Graphe>.EpaisseurTrait	1000024071	gestion des graphes (syntaxe préfixée)
<Graphe>.EtiquetteCatégorie	1000024072	gestion des graphes (syntaxe préfixée)
<Graphe>.EtiquetteSérie	1000024073	gestion des graphes (syntaxe préfixée)
<Graphe>.Existe	1000024074	gestion des graphes (syntaxe préfixée)
<Graphe>.Graduation	1000024076	gestion des graphes (syntaxe préfixée)
<Graphe>.HistoAgrégation	1000024077	gestion des graphes (syntaxe préfixée)
<Graphe>.HistoEspacement	1000024078	gestion des graphes (syntaxe préfixée)
<Graphe>.HMAjouteDonnée	1000024079	gestion des graphes (syntaxe préfixée)
<Graphe>.HMCouleur	1000024080	gestion des graphes (syntaxe préfixée)
<Graphe>.HMLibelléX	1000024081	gestion des graphes (syntaxe préfixée)
<Graphe>.HMLibelléY	1000024082	gestion des graphes (syntaxe préfixée)
<Graphe>.HMRécupèreDonnée	1000024083	gestion des graphes (syntaxe préfixée)
<Graphe>.HMSupprimeCouleur	1000024084	gestion des graphes (syntaxe préfixée)
<Graphe>.Imprime	1000024085	gestion des graphes (syntaxe préfixée)
<Graphe>.IncrémenteDonnée	1000024086	gestion des graphes (syntaxe préfixée)
<Graphe>.InfoPoint	1000024087	gestion des graphes (syntaxe préfixée)
<Graphe>.InfoXY	1000024088	gestion des graphes (syntaxe préfixée)
<Graphe>.Légende	1000024089	gestion des graphes (syntaxe préfixée)
<Graphe>.Libellé	1000024165	gestion des graphes (syntaxe préfixée)
<Graphe>.Lissage	1000024090	gestion des graphes (syntaxe préfixée)
<Graphe>.MAJAutomatiqueEtiquetteCatégorie	1000024091	gestion des graphes (syntaxe préfixée)
<Graphe>.MAJAutomatiqueSérie	1000024092	gestion des graphes (syntaxe préfixée)
<Graphe>.Masque	1000024093	gestion des graphes (syntaxe préfixée)
<Graphe>.Menu	1000024094	gestion des menus (syntaxe préfixée)
<Graphe>.NiveauTemporelMasque	1000024095	gestion des graphes (syntaxe préfixée)
<Graphe>.NiveauTemporelMax	1000024096	gestion des graphes (syntaxe préfixée)
<Graphe>.Nuage3DAjouteDonnée	1000024097	gestion des graphes (syntaxe préfixée)
<Graphe>.Nuage3DCouleurAltitude	1000024098	gestion des graphes (syntaxe préfixée)
<Graphe>.Nuage3DLibelléGraduation	1000024099	gestion des graphes (syntaxe préfixée)
<Graphe>.Nuage3DProjection	1000024100	gestion des graphes (syntaxe préfixée)
<Graphe>.Nuage3DQuadrillage	1000024101	gestion des graphes (syntaxe préfixée)
<Graphe>.Nuage3DReliePoint	1000024102	gestion des graphes (syntaxe préfixée)
<Graphe>.Nuage3DSupprimeCouleurAltitude	1000024103	gestion des graphes (syntaxe préfixée)
<Graphe>.Nuage3DSupprimeLibelléGraduation	1000024104	gestion des graphes (syntaxe préfixée)
<Graphe>.NuageAjouteDonnéeXY	1000024105	gestion des graphes (syntaxe préfixée)
<Graphe>.NuageCouleurSérie	1000024106	gestion des graphes (syntaxe préfixée)
<Graphe>.NuageEtiquetteSérie	1000024107	gestion des graphes (syntaxe préfixée)
<Graphe>.NuageRécupèreDonnéeXY	1000024108	gestion des graphes (syntaxe préfixée)
<Graphe>.NuageReliePoint	1000024109	gestion des graphes (syntaxe préfixée)
<Graphe>.NuageTaillePoint	1000024110	gestion des graphes (syntaxe préfixée)
<Graphe>.OpacitéSérie	1000024111	gestion des graphes (syntaxe préfixée)
<Graphe>.OptionMenu	1000024112	gestion des graphes (syntaxe préfixée)
<Graphe>.Orientation	1000024113	gestion des graphes (syntaxe préfixée)
<Graphe>.Origine	1000024114	gestion des graphes (syntaxe préfixée)
<Graphe>.Paramètre3DS	1000024116	gestion des graphes (syntaxe préfixée)
<Graphe>.Paramètre	1000024115	gestion des graphes (syntaxe préfixée)
<Graphe>.PoliceEtiquette	1000024117	gestion des graphes (syntaxe préfixée)
<Graphe>.PoliceLégende	1000024118	gestion des graphes (syntaxe préfixée)
<Graphe>.PoliceTitre	1000024119	gestion des graphes (syntaxe préfixée)
<Graphe>.PoliceTitreAxe	1000024120	gestion des graphes (syntaxe préfixée)
<Graphe>.Quadrillage	1000024121	gestion des graphes (syntaxe préfixée)
<Graphe>.RécupèreDonnée	1000024122	gestion des graphes (syntaxe préfixée)
<Graphe>.Relief	1000024123	gestion des graphes (syntaxe préfixée)
<Graphe>.Rotation	1000024124	gestion des graphes (syntaxe préfixée)
<Graphe>.SauveBMP	1000024125	gestion des graphes (syntaxe préfixée)
<Graphe>.SauveEMF	1000024126	gestion des graphes (syntaxe préfixée)
<Graphe>.SauveParamètre	1000024127	gestion des graphes (syntaxe préfixée)
<Graphe>.SauveWMF	1000024128	gestion des graphes (syntaxe préfixée)
<Graphe>.SecteurAngleDépart	1000024129	gestion des graphes (syntaxe préfixée)
<Graphe>.SecteurPartExcentrée	1000024130	gestion des graphes (syntaxe préfixée)
<Graphe>.SérieAxeSecondaire	1000024131	gestion des graphes (syntaxe préfixée)
<Graphe>.SMNAjouteDonnée	1000024132	gestion des graphes (syntaxe préfixée)
<Graphe>.SMNAngleDépart	1000024133	gestion des graphes (syntaxe préfixée)
<Graphe>.SMNCouleurPortion	1000024134	gestion des graphes (syntaxe préfixée)
<Graphe>.SMNPartExcentrée	1000024135	gestion des graphes (syntaxe préfixée)
<Graphe>.SMNPortionRacine	1000024136	gestion des graphes (syntaxe préfixée)
<Graphe>.SMNRécupèreDonnée	1000024137	gestion des graphes (syntaxe préfixée)
<Graphe>.SourceEtiquetteCatégorie	1000024138	gestion des graphes (syntaxe préfixée)
<Graphe>.SourceSérie	1000024139	gestion des graphes (syntaxe préfixée)
<Graphe>.SuperposeGraphe	1000024140	gestion des graphes (syntaxe préfixée)
<Graphe>.SupprimeSérie	1000024141	gestion des graphes (syntaxe préfixée)
<Graphe>.SupprimeTout	1000024170	gestion des graphes (syntaxe préfixée)
<Graphe>.SurfaceAjouteDonnée	1000024143	gestion des graphes (syntaxe préfixée)
<Graphe>.SurfaceCouleurAltitude	1000024144	gestion des graphes (syntaxe préfixée)
<Graphe>.SurfaceLibelléGraduation	1000024145	gestion des graphes (syntaxe préfixée)
<Graphe>.SurfaceMaillage	1000024146	gestion des graphes (syntaxe préfixée)
<Graphe>.SurfaceQuadrillage	1000024147	gestion des graphes (syntaxe préfixée)
<Graphe>.SurfaceRécupèreDonnée	1000024148	gestion des graphes (syntaxe préfixée)
<Graphe>.SurfaceSupprimeCouleurAltitude	1000024149	gestion des graphes (syntaxe préfixée)
<Graphe>.SurfaceSupprimeLibelléGraduation	1000024150	gestion des graphes (syntaxe préfixée)
<Graphe>.TaillePoint	1000024152	gestion des graphes (syntaxe préfixée)
<Graphe>.TempsRéelIntervalle	1000024167	gestion des graphes (syntaxe préfixée)
<Graphe>.Titre	1000024166	gestion des graphes (syntaxe préfixée)
<Graphe>.TitreAxe	1000024153	gestion des graphes (syntaxe préfixée)
<Graphe>.Type	1000024168	gestion des graphes (syntaxe préfixée)
<Graphe>.TypePoint	1000024154	gestion des graphes (syntaxe préfixée)
<Graphe>.TypePointSérie	1000024155	gestion des graphes (syntaxe préfixée)
<Graphe>.TypeSérie	1000024156	gestion des graphes (syntaxe préfixée)
<Graphe>.TypeTraitSérie	1000024157	gestion des graphes (syntaxe préfixée)
<Graphe>.WaterfallCouleur	1000024158	gestion des graphes (syntaxe préfixée)
<Graphe>.WaterfallTypeCatégorie	1000024159	gestion des graphes (syntaxe préfixée)
<Graphe>.Zoom	1000024169	gestion des graphes (syntaxe préfixée)
<Html>.Navigue	1000023633	gestion des champs d'affichage HTML (syntaxe préfixée)
<Image>.ArrêteDéfilement	1000023746	gestion des images (syntaxe préfixée)
<Image>.CalqueVisible	1000023747	gestion des images (syntaxe préfixée)
<Image>.ChangeMode	1000023997	dessin et de traitement des images (syntaxe préfixée)
<Image>.Copie	1000024324	dessin et de traitement des images (syntaxe préfixée)
<Image>.CouleurDominanteImage	1000024325	dessin et de traitement des images (syntaxe préfixée)
<Image>.DébutDessin	1000024326	dessin et de traitement des images (syntaxe préfixée)
<Image>.Dernier	1000023748	gestion des images (syntaxe préfixée)
<Image>.DessineArc	1000023982	dessin et de traitement des images (syntaxe préfixée)
<Image>.DessineCadre	1000023987	dessin et de traitement des images (syntaxe préfixée)
<Image>.DessineCercle	1000023988	dessin et de traitement des images (syntaxe préfixée)
<Image>.DessineCorde	1000023998	dessin et de traitement des images (syntaxe préfixée)
<Image>.DessineLigne	1000024000	dessin et de traitement des images (syntaxe préfixée)
<Image>.DessinePoint	1000024006	dessin et de traitement des images (syntaxe préfixée)
<Image>.DessinePolygone	1000024008	dessin et de traitement des images (syntaxe préfixée)
<Image>.DessinePolyligne	1000024010	dessin et de traitement des images (syntaxe préfixée)
<Image>.DessinePortion	1000024011	dessin et de traitement des images (syntaxe préfixée)
<Image>.DessineRectangle	1000024012	dessin et de traitement des images (syntaxe préfixée)
<Image>.DessineRectangleArrondi	1000024013	dessin et de traitement des images (syntaxe préfixée)
<Image>.DessineRectangleDégradé	1000024014	dessin et de traitement des images (syntaxe préfixée)
<Image>.DessineTexte	1000024017	dessin et de traitement des images (syntaxe préfixée)
<Image>.DessineTexteRTF	1000024018	dessin et de traitement des images (syntaxe préfixée)
<Image>.FinDessin	1000024327	dessin et de traitement des images (syntaxe préfixée)
<Image>.Fond	1000023999	dessin et de traitement des images (syntaxe préfixée)
<Image>.Fusionne	1000024328	dessin et de traitement des images (syntaxe préfixée)
<Image>.InverseCouleur	1000024329	dessin et de traitement des images (syntaxe préfixée)
<Image>.LanceDéfilement	1000023749	gestion des images (syntaxe préfixée)
<Image>.ModifieLuminosité	1000024330	dessin et de traitement des images (syntaxe préfixée)
<Image>.ModifieSaturation	1000024332	dessin et de traitement des images (syntaxe préfixée)
<Image>.ModifieTeinte	1000024333	dessin et de traitement des images (syntaxe préfixée)
<Image>.ModifieTSL	1000024334	dessin et de traitement des images (syntaxe préfixée)
<Image>.Occurrence	1000023750	gestion des images (syntaxe préfixée)
<Image>.PixelCouleur	1000024335	dessin et de traitement des images (syntaxe préfixée)
<Image>.PixelOpacité	1000024336	dessin et de traitement des images (syntaxe préfixée)
<Image>.Police	1000024007	dessin et de traitement des images (syntaxe préfixée)
<Image>.PositionDéfilement	1000023751	gestion des images (syntaxe préfixée)
<Image>.Précédent	1000023752	gestion des images (syntaxe préfixée)
<Image>.Premier	1000023753	gestion des images (syntaxe préfixée)
<Image>.Redimensionne	1000024337	dessin et de traitement des images (syntaxe préfixée)
<Image>.Remplissage	1000024015	dessin et de traitement des images (syntaxe préfixée)
<Image>.Rotation	1000024338	dessin et de traitement des images (syntaxe préfixée)
<Image>.SauveBMP	1000024341	dessin et de traitement des images (syntaxe préfixée)
<Image>.SauveGIF	1000024342	dessin et de traitement des images (syntaxe préfixée)
<Image>.SauveJPEG	1000024344	dessin et de traitement des images (syntaxe préfixée)
<Image>.SauvePNG	1000024345	dessin et de traitement des images (syntaxe préfixée)
<Image>.Stylo	1000024016	dessin et de traitement des images (syntaxe préfixée)
<Image>.Suivant	1000023754	gestion des images (syntaxe préfixée)
<Image>.SymétrieHorizontale	1000024339	dessin et de traitement des images (syntaxe préfixée)
<Image>.SymétrieVerticale	1000024340	dessin et de traitement des images (syntaxe préfixée)
<Interrupteur>.Ajoute	1000021291	gestion des champs Interrupteur (syntaxe préfixée)
<Interrupteur>.Insère	1000021307	gestion des champs Interrupteur (syntaxe préfixée)
<Interrupteur>.Occurrence	1000021308	gestion des champs Interrupteur (syntaxe préfixée)
<Interrupteur>.Supprime	1000021309	gestion des champs Interrupteur (syntaxe préfixée)
<Lecteur PDF>.Ferme	1000023695	gestion du champ Lecteur PDF (syntaxe préfixée)
<Lecteur PDF>.Ouvre	1000023776	gestion du champ Lecteur PDF (syntaxe préfixée)
<Lecteur PDF>.RecherchePrécédent	1000023777	gestion du champ Lecteur PDF (syntaxe préfixée)
<Lecteur PDF>.RecherchePremier	1000023778	gestion du champ Lecteur PDF (syntaxe préfixée)
<Lecteur PDF>.RechercheSuivant	1000023779	gestion du champ Lecteur PDF (syntaxe préfixée)
<Lecteur PDF>.TournePage	1000024412	gestion du champ Lecteur PDF (syntaxe préfixée)
<LecteurPDF>.Surligne	1000023545	gestion du champ Lecteur PDF (syntaxe objet)
<Liste>.Affiche	1000017318	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)
<Liste>.Ajoute	1000017319	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)
<Liste>.Cherche	1000017320	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)
<Liste>.DéplaceLigne	1000017322	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)
<Liste>.InfoXY	1000017323	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)
<Liste>.Insère	1000017326	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)
<Liste>.Modifie	1000017327	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)
<Liste>.Occurrence	1000017334	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)
<Liste>.Position	1000017335	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)
<Liste>.Select	1000017336	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)
<Liste>.SelectMoins	1000017393	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)
<Liste>.SelectOccurrence	1000017394	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)
<Liste>.SelectPlus	1000017414	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)
<Liste>.Supprime	1000017415	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)
<Liste>.SupprimeTout	1000017416	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)
<Liste>.Trie	1000017417	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)
<Menu>.Ajoute	1000020591	gestion des menus (syntaxe préfixée)
<Menu>.AjouteMenu	1000020592	gestion des menus (syntaxe préfixée)
<Menu>.AjouteOption	1000020593	gestion des menus (syntaxe préfixée)
<Menu>.AjouteOptionURL	1000020594	gestion des menus (syntaxe préfixée)
<Menu>.AjoutePopup	1000020602	gestion des menus (syntaxe préfixée)
<Menu>.AjouteSéparateur	1000020603	gestion des menus (syntaxe préfixée)
<Menu>.Clone	1000020604	gestion des menus (syntaxe préfixée)
<Menu>.Existe	1000020605	gestion des menus (syntaxe préfixée)
<Menu>.InsèreMenu	1000020606	gestion des menus (syntaxe préfixée)
<Menu>.InsèreOption	1000020609	gestion des menus (syntaxe préfixée)
<Menu>.InsèreSéparateur	1000020610	gestion des menus (syntaxe préfixée)
<Menu>.Supprime	1000020614	gestion des menus (syntaxe préfixée)
<Multimédia>.Arrêt	1000019987	multimédia (syntaxe préfixée)
<Multimédia>.Début	1000019988	multimédia (syntaxe préfixée)
<Multimédia>.Durée	1000019989	multimédia (syntaxe préfixée)
<Multimédia>.Etat	1000019990	multimédia (syntaxe préfixée)
<Multimédia>.Fin	1000019991	multimédia (syntaxe préfixée)
<Multimédia>.Hauteur	1000019999	multimédia (syntaxe préfixée)
<Multimédia>.Joue	1000020089	multimédia (syntaxe préfixée)
<Multimédia>.Largeur	1000020093	multimédia (syntaxe préfixée)
<Multimédia>.Pause	1000020094	multimédia (syntaxe préfixée)
<Multimédia>.Position	1000020095	multimédia (syntaxe préfixée)
<Multimédia>.Volume	1000020096	multimédia (syntaxe préfixée)
<Onglet>.ChargeConfiguration	1000021699	gestion des champs Onglet (syntaxe préfixée)
<Onglet>.Etat	1000021700	gestion des champs Onglet (syntaxe préfixée)
<Onglet>.Ferme	1000021702	gestion des champs Onglet (syntaxe préfixée)
<Onglet>.FermeTout	1000021703	gestion des champs Onglet (syntaxe préfixée)
<Onglet>.Ouvre	1000021704	gestion des champs Onglet (syntaxe préfixée)
<Onglet>.SauveConfiguration	1000021708	gestion des champs Onglet (syntaxe préfixée)
<Organigramme>.Affiche	1000019974	gestion des champs Organigramme (syntaxe préfixée)
<Organigramme>.Ajoute	1000019975	gestion des champs Organigramme (syntaxe préfixée)
<Organigramme>.AjouteFils	1000019976	gestion des champs Organigramme (syntaxe préfixée)
<Organigramme>.CopieImage	1000023708	
<Organigramme>.InfoXY	1000019977	gestion des champs Organigramme (syntaxe préfixée)
<Organigramme>.Modifie	1000019978	gestion des champs Organigramme (syntaxe préfixée)
<Organigramme>.Occurrence	1000019979	gestion des champs Organigramme (syntaxe préfixée)
<Organigramme>.SauveImage	1000019980	gestion des champs Organigramme (syntaxe préfixée)
<Organigramme>.Select	1000019981	gestion des champs Organigramme (syntaxe préfixée)
<Organigramme>.SelectMoins	1000019982	gestion des champs Organigramme (syntaxe préfixée)
<Organigramme>.SelectPlus	1000019983	gestion des champs Organigramme (syntaxe préfixée)
<Organigramme>.Supprime	1000019984	gestion des champs Organigramme (syntaxe préfixée)
